user_id,movie_id,rating,genres,production_companies,production_countries,release_year,overview
375206,home+alone+1990,3,Comedy Family,Twentieth Century Fox Film Corporation Hughes Entertainment,United States of America,1990.0,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before."
715255,a+raisin+in+the+sun+1961,5,Romance Drama,Columbia Pictures Corporation,United States of America,1961.0,"Walter Lee Younger is a young man struggling with his station in life. Sharing a tiny apartment with his wife, son, sister and mother, he seems like an imprisoned man. Until, that is, the family gets an unexpected financial windfall..."
227927,lawnmower+man+2+beyond+cyberspace+1996,1,Action Science Fiction,New Line Cinema,United States of America,1996.0,"Jobe is resuscitated by Jonathan Walker. He wants Jobe to create a special computer chip that would connect all the computers in the world into one network, which Walker would control and use. But what Walker doesn't realize is a group of teenage hackers are on to him and out to stop his plan."
640761,george+of+the+jungle+1997,4,Adventure Comedy Family Romance,Walt Disney Pictures Mandeville Films,United States of America,1997.0,"Baby George got into a plane crash in a jungle, stayed alive and was adopted by a wise ape. Ursula Stanhope, US noble woman is saved from death on safari by grown-up George, and he takes her to jungle to live with him. He slowly learns a rules of human relationships, while Ursula's lover Lyle is looking for her and the one who took her. After they are found, Ursula takes George to the USA."
475617,the+right+stuff+1983,4,Drama History,Warner Bros. The Ladd Company,United States of America,1983.0,"A chronicle of the original Mercury astronauts in the formation of America's space program: Alan Shepherd, the first American in space; Gus Grissom, the benighted astronaut for whom nothing works out as planned; John Glenn, the straight-arrow 'boy scout' of the bunch who was the first American to orbit the earth; and the remaining pilots: Deke Slayton, Scott Carpenter and Wally Schirra."
847071,get+shorty+1995,5,Comedy Thriller Crime,Jersey Films Metro-Goldwyn-Mayer (MGM),United States of America,1995.0,"Chili Palmer is a Miami mobster who gets sent by his boss, the psychopathic ""Bones"" Barboni, to collect a bad debt from Harry Zimm, a Hollywood producer who specializes in cheesy horror films. When Chili meets Harry's leading lady, the romantic sparks fly. After pitching his own life story as a movie idea, Chili learns that being a mobster and being a Hollywood producer really aren't all that different."
755844,the+godfather+part+iii+1990,4,Crime Drama Thriller,Paramount Pictures,Italy United States of America,1990.0,"In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing."
593639,a+good+day+to+die+hard+2013,4,Action Thriller,Ingenious Media Twentieth Century Fox Film Corporation Dune Entertainment Mid Atlantic Films Big Screen Productions Temple Hill Entertainment TSG Entertainment Giant Pictures Origo Film Group,United States of America,2013.0,"Iconoclastic, take-no-prisoners cop John McClane, finds himself for the first time on foreign soil after traveling to Moscow to help his wayward son Jack - unaware that Jack is really a highly-trained CIA operative out to stop a nuclear weapons heist. With the Russian underworld in pursuit, and battling a countdown to war, the two McClanes discover that their opposing methods make them unstoppable heroes."
794042,raising+arizona+1987,4,Comedy Crime,Twentieth Century Fox Film Corporation Circle Films,United States of America,1987.0,The Coen Brothers tell the story of a absurd yet likable family with an unproductive couple as the focal point. The couple has gotten themselves into some trouble while kidnapping a baby and give Hollywood one of the most memorable chase scenes to date.
343664,rear+window+1954,5,Drama Mystery Thriller,Paramount Pictures,United States of America,1954.0,"Professional photographer L.B. ""Jeff"" Jeffries breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Freemont and his visiting nurse Stella to investigate."
328521,sphere+1998,2,Science Fiction,Punch Productions Warner Bros. Baltimore Pictures Constant c Productions,United States of America,1998.0,"The OSSA discovers a spacecraft thought to be at least 300 years old at the bottom of the ocean. Immediately following the discovery, they decide to send a team down to the depths of the ocean to study the space craft.They are the best of best, smart and logical, and the perfect choice to learn more about the spacecraft."
918552,a+very+brady+sequel+1996,1,Comedy,Paramount Pictures,United States of America,1996.0,"A man claiming to be Carol Brady's long-lost first husband, Roy Martin, shows up at the suburban Brady residence one evening. An impostor, the man is actually determined to steal the Bradys' familiar horse statue, a $20-million ancient Asian artifact."
992433,waterworld+1995,3,Adventure Action,Universal Pictures Gordon Company Davis Entertainment Licht/Mueller Film Corporation,United States of America,1995.0,"In a futuristic world where the polar ice caps have melted and made Earth a liquid planet, a beautiful barmaid rescues a mutant seafarer from a floating island prison. They escape, along with her young charge, Enola, and sail off aboard his ship. But the trio soon becomes the target of a menacing pirate who covets the map to 'Dryland' – which is tattooed on Enola's back."
51898,armageddon+1998,4,Action Thriller Science Fiction Adventure,Jerry Bruckheimer Films Touchstone Pictures Valhalla Motion Pictures,United States of America,1998.0,"When an asteroid threatens to collide with Earth, NASA honcho Dan Truman determines the only way to stop it is to drill into its surface and detonate a nuclear bomb. This leads him to renowned driller Harry Stamper, who agrees to helm the dangerous space mission provided he can bring along his own hotshot crew. Among them is the cocksure A.J. who Harry thinks isn't good enough for his daughter, until the mission proves otherwise."
913440,star+trek+first+contact+1996,4,Science Fiction Action Adventure Thriller,Paramount Pictures Digital Image Associates,United States of America,1996.0,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy."
905047,copycat+1995,3,Drama Thriller,Regency Enterprises New Regency Pictures,United States of America,1995.0,An agoraphobic psychologist and a female detective must work together to take down a serial killer who copies serial killers from the past.
978319,the+birdcage+1996,3,Comedy,United Artists,United States of America,1996.0,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancé's right-wing moralistic parents.
600460,nixon+1995,4,History Drama,Hollywood Pictures Cinergi Pictures Entertainment,United States of America,1995.0,"An all-star cast powers this epic look at American President Richard M. Nixon, a man carrying the fate of the world on his shoulders while battling the self-destructive demands within. Spanning his troubled boyhood in California to the shocking Watergate scandal that would end his presidency."
412377,erik+the+viking+1989,2,Adventure Fantasy Comedy,Svensk Filmindustri (SF) Prominent Features KB Erik the Viking,Sweden United Kingdom,1989.0,"Erik the Viking gathers warriors from his village and sets out on a dangerous journey to Valhalla, to ask the gods to end the Age of Ragnorok and allow his people to see sunlight again. A Pythonesque satire of Viking life."
